coords.x1,coords.x2,datetime,ID,revisits,residenceTime,avg_time_between,date,day,site,concatenated,state,hr
495321.6325,3488993.748,6/21/2014 8:01,45,9,48.72926811,47.22889194,6/21/2014,15,KNF,2014-06-21 45,2,8
495243.0667,3489173.325,6/21/2014 9:00,45,34,64.81965175,20.47375103,6/21/2014,15,KNF,2014-06-21 45,2,9
495199.1545,3489277.784,6/22/2014 10:00,45,31,115.5967743,20.00983847,6/22/2014,16,KNF,2014-06-22 45,2,10
495100.1776,3489302.003,6/22/2014 11:00,45,22,57.98824459,29.95658763,6/22/2014,16,KNF,2014-06-22 45,2,11
495101.378,3489391.624,6/22/2014 12:00,45,24,84.99702896,21.29021684,6/22/2014,16,KNF,2014-06-22 45,2,12
495147.498,3489424.32,6/22/2014 13:00,45,23,79.85246078,21.90579985,6/22/2014,16,KNF,2014-06-22 45,2,13
495194.7621,3489386.094,6/22/2014 14:01,45,21,78.66795876,24.13435939,6/22/2014,16,KNF,2014-06-22 45,2,14
495188.959,3489297.218,6/22/2014 15:01,45,31,103.7912443,20.40016854,6/22/2014,16,KNF,2014-06-22 45,2,15
495390.0003,3489123.56,6/22/2014 16:00,45,19,33.8720658,20.70792362,6/22/2014,16,KNF,2014-06-22 45,2,16
495446.6807,3489230.901,6/22/2014 17:00,45,14,24.75465892,42.50348981,6/22/2014,16,KNF,2014-06-22 45,2,17
495217.697,3489306.061,6/22/2014 18:00,45,33,110.2898962,21.00227216,6/22/2014,16,KNF,2014-06-22 45,2,18
495224.7934,3489317.983,6/22/2014 19:00,45,28,103.6257427,25.14320833,6/22/2014,16,KNF,2014-06-22 45,2,19
495215.2627,3489317.578,6/22/2014 20:00,45,27,105.3398167,26.04106582,6/22/2014,16,KNF,2014-06-22 45,2,20
495190.3209,3489204.106,6/22/2014 6:01,45,38,88.77759579,19.47995693,6/22/2014,16,KNF,2014-06-22 45,2,6
495396.7259,3489113.006,6/22/2014 7:00,45,21,36.8700566,18.49279626,6/22/2014,16,KNF,2014-06-22 45,2,7
495388.6924,3489149.674,6/22/2014 8:01,45,21,38.3499583,18.78889382,6/22/2014,16,KNF,2014-06-22 45,2,8
495238.8631,3489259.667,6/22/2014 9:02,45,40,126.0714231,17.60369957,6/22/2014,16,KNF,2014-06-22 45,2,9
495114.6719,3489280.051,6/23/2014 10:01,45,28,58.23082552,23.29178394,6/23/2014,17,KNF,2014-06-23 45,2,10
495171.1477,3489290.044,6/23/2014 11:01,45,31,114.610741,19.23655663,6/23/2014,17,KNF,2014-06-23 45,2,11
495358.531,3489227.637,6/23/2014 12:00,45,26,50.34602746,27.79079902,6/23/2014,17,KNF,2014-06-23 45,2,12
495363.4648,3489222.337,6/23/2014 13:00,45,25,48.48680672,29.02789926,6/23/2014,17,KNF,2014-06-23 45,2,13
495345.6204,3489247.205,6/23/2014 14:00,45,29,65.43411326,24.26951082,6/23/2014,17,KNF,2014-06-23 45,2,14
495234.7666,3489269.123,6/23/2014 15:00,45,39,126.8269456,18.04015045,6/23/2014,17,KNF,2014-06-23 45,2,15
495130.7984,3489297.389,6/23/2014 16:00,45,31,61.48601457,20.85722965,6/23/2014,17,KNF,2014-06-23 45,2,16
495166.9191,3489198.863,6/23/2014 17:00,45,30,65.15517667,21.44616545,6/23/2014,17,KNF,2014-06-23 45,2,17
495163.901,3489281.669,6/23/2014 18:00,45,29,103.3010465,21.01243212,6/23/2014,17,KNF,2014-06-23 45,2,18
495167.5661,3489283.784,6/23/2014 19:00,45,30,113.3766256,19.94166914,6/23/2014,17,KNF,2014-06-23 45,2,19
495144.8635,3489291.342,6/23/2014 20:00,45,29,76.55937093,21.81042307,6/23/2014,17,KNF,2014-06-23 45,2,20
495192.9963,3489180.341,6/23/2014 6:00,45,31,60.87478253,22.61852468,6/23/2014,17,KNF,2014-06-23 45,2,6
495145.6162,3489195.681,6/23/2014 7:00,45,19,40.15788646,33.27356972,6/23/2014,17,KNF,2014-06-23 45,2,7
495143.259,3489250.124,6/23/2014 8:00,45,24,69.22346622,26.86794799,6/23/2014,17,KNF,2014-06-23 45,2,8
495120.7649,3489277.466,6/23/2014 9:00,45,27,56.13596437,24.26920682,6/23/2014,17,KNF,2014-06-23 45,2,9
495159.8518,3489270.155,6/24/2014 10:00,45,27,100.8588906,22.72087046,6/24/2014,18,KNF,2014-06-24 45,2,10
495141.405,3489243.962,6/24/2014 11:00,45,24,67.15446962,26.95655262,6/24/2014,18,KNF,2014-06-24 45,2,11
495108.6181,3489285.241,6/24/2014 12:00,45,23,56.58962692,28.65903124,6/24/2014,18,KNF,2014-06-24 45,2,12
495081.3879,3489373.678,6/24/2014 13:00,45,24,77.90556129,21.59957162,6/24/2014,18,KNF,2014-06-24 45,2,13
495129.7964,3489367.249,6/24/2014 14:00,45,25,92.37940893,20.09768811,6/24/2014,18,KNF,2014-06-24 45,2,14
495239.1217,3489223.258,6/24/2014 15:00,45,39,108.6672105,16.63812412,6/24/2014,18,KNF,2014-06-24 45,2,15
495269.5849,3489184.784,6/24/2014 16:01,45,34,66.12196375,20.53756559,6/24/2014,18,KNF,2014-06-24 45,2,16
495067.8157,3489318.012,6/24/2014 17:00,45,19,40.65387422,25.72849257,6/24/2014,18,KNF,2014-06-24 45,2,17
495092.7327,3489456.976,6/24/2014 18:00,45,21,91.65762057,27.39735225,6/24/2014,18,KNF,2014-06-24 45,2,18
495096.4538,3489457.14,6/24/2014 19:00,45,21,90.26500314,27.46755914,6/24/2014,18,KNF,2014-06-24 45,2,19
495089.8865,3489460.169,6/24/2014 20:00,45,21,92.47722693,27.69936688,6/24/2014,18,KNF,2014-06-24 45,2,20
495279.1583,3489195.464,6/24/2014 6:01,45,32,71.93360435,21.68345141,6/24/2014,18,KNF,2014-06-24 45,2,6
495246.5258,3489202.229,6/24/2014 7:00,45,38,84.63137519,17.80932068,6/24/2014,18,KNF,2014-06-24 45,2,7
495268.7587,3489225.782,6/24/2014 8:01,45,36,94.12836249,18.57057433,6/24/2014,18,KNF,2014-06-24 45,2,8
495140.8453,3489346.274,6/24/2014 9:00,45,27,104.0881391,22.42488543,6/24/2014,18,KNF,2014-06-24 45,2,9
495409.1182,3489101.219,6/25/2014 10:00,45,17,26.87814805,23.75239337,6/25/2014,19,KNF,2014-06-25 45,2,10
495300.985,3489223.473,6/25/2014 11:00,45,31,80.61300642,22.13126513,6/25/2014,19,KNF,2014-06-25 45,2,11
495328.2439,3489278.18,6/25/2014 12:00,45,24,79.82591953,28.90782669,6/25/2014,19,KNF,2014-06-25 45,2,12
495380.7597,3489263.693,6/25/2014 13:00,45,21,54.41712913,34.53811134,6/25/2014,19,KNF,2014-06-25 45,2,13
495437.4371,3489235.815,6/25/2014 14:00,45,18,29.56504851,42.11790047,6/25/2014,19,KNF,2014-06-25 45,2,14
495376.3573,3489225.712,6/25/2014 15:00,45,24,45.79268841,30.41131227,6/25/2014,19,KNF,2014-06-25 45,2,15
495251.2641,3489226.278,6/25/2014 16:01,45,38,107.630383,17.19313074,6/25/2014,19,KNF,2014-06-25 45,2,16
495130.9614,3489361.718,6/25/2014 17:00,45,26,94.86294522,23.68795072,6/25/2014,19,KNF,2014-06-25 45,2,17
495124.7602,3489396.6,6/25/2014 18:00,45,24,92.70346505,20.41317221,6/25/2014,19,KNF,2014-06-25 45,2,18
495129.0199,3489391.544,6/25/2014 19:00,45,24,93.56339255,20.9132866,6/25/2014,19,KNF,2014-06-25 45,2,19
495107.9793,3489400.31,6/25/2014 20:00,45,24,86.87830168,20.67261935,6/25/2014,19,KNF,2014-06-25 45,2,20
495187.6314,3489177.041,6/25/2014 6:00,45,32,52.93780478,22.13930467,6/25/2014,19,KNF,2014-06-25 45,2,6
495285.8551,3488975.011,6/25/2014 7:00,45,10,32.37430315,42.42159918,6/25/2014,19,KNF,2014-06-25 45,2,7
495344.4371,3489000.2,6/25/2014 8:01,45,10,49.21896725,41.91841005,6/25/2014,19,KNF,2014-06-25 45,2,8
495361.9685,3489017.371,6/25/2014 9:01,45,12,52.63437602,33.98070383,6/25/2014,19,KNF,2014-06-25 45,2,9
495262.991,3488963.118,6/26/2014 10:00,45,10,27.94458015,42.83497404,6/26/2014,20,KNF,2014-06-26 45,2,10
495217.2192,3489072.145,6/26/2014 11:00,45,7,23.64564341,48.56917091,6/26/2014,20,KNF,2014-06-26 45,2,11
495162.6541,3489396.727,6/26/2014 12:00,45,23,72.25119703,22.25089845,6/26/2014,20,KNF,2014-06-26 45,2,12
495124.9727,3489526.033,6/26/2014 13:00,45,12,54.41539071,48.77600303,6/26/2014,20,KNF,2014-06-26 45,2,13
495025.263,3489501.231,6/26/2014 14:00,45,21,62.65373134,26.37523006,6/26/2014,20,KNF,2014-06-26 45,2,14
495048.1787,3489523.686,6/26/2014 15:02,45,20,66.63227928,27.56649355,6/26/2014,20,KNF,2014-06-26 45,2,15
495176.7013,3489577.535,6/26/2014 16:00,45,15,40.71183119,36.26107836,6/26/2014,20,KNF,2014-06-26 45,2,16
495149.9527,3489517.897,6/26/2014 17:01,45,14,46.94536456,41.8546817,6/26/2014,20,KNF,2014-06-26 45,2,17
495137.8762,3489533.186,6/26/2014 18:00,45,13,44.49498677,45.5393621,6/26/2014,20,KNF,2014-06-26 45,2,18
495154.8284,3489510.557,6/26/2014 19:00,45,15,47.57152425,42.60936636,6/26/2014,20,KNF,2014-06-26 45,2,19
495153.2086,3489517.928,6/26/2014 20:00,45,14,45.91243061,41.93410873,6/26/2014,20,KNF,2014-06-26 45,2,20
495191.0046,3489204.715,6/26/2014 6:01,45,38,89.66333437,19.45648146,6/26/2014,20,KNF,2014-06-26 45,2,6
495118.2807,3489101.451,6/26/2014 7:01,45,4,5.736915345,48.37105853,6/26/2014,20,KNF,2014-06-26 45,2,7
495117.2292,3489126.367,6/26/2014 8:00,45,8,9.502463638,30.53068288,6/26/2014,20,KNF,2014-06-26 45,2,8
495321.3675,3488932.158,6/26/2014 9:01,45,7,26.90270856,64.49756571,6/26/2014,20,KNF,2014-06-26 45,2,9
495253.4185,3489745.104,6/27/2014 10:00,45,6,33.56616498,97.24634846,6/27/2014,21,KNF,2014-06-27 45,2,10
495217.0015,3489713.311,6/27/2014 11:00,45,8,47.22863363,67.72038862,6/27/2014,21,KNF,2014-06-27 45,2,11
495269.0819,3489769.126,6/27/2014 12:00,45,6,20.84049568,99.60160895,6/27/2014,21,KNF,2014-06-27 45,2,12
495235.2174,3489714.334,6/27/2014 13:00,45,8,45.75210421,67.87929189,6/27/2014,21,KNF,2014-06-27 45,2,13
495204.0965,3489701.99,6/27/2014 14:00,45,9,49.13684167,59.07029857,6/27/2014,21,KNF,2014-06-27 45,2,14
495235.1182,3489725.594,6/27/2014 15:00,45,7,43.42625595,79.53990082,6/27/2014,21,KNF,2014-06-27 45,2,15
495225.0432,3489717.275,6/27/2014 16:00,45,8,46.05969999,67.85558632,6/27/2014,21,KNF,2014-06-27 45,2,16
495259.0621,3489527.7,6/27/2014 17:00,45,13,30.83704876,41.58127671,6/27/2014,21,KNF,2014-06-27 45,2,17
495252.7847,3489230.178,6/27/2014 18:00,45,37,109.5116164,17.61949501,6/27/2014,21,KNF,2014-06-27 45,2,18
495234.1491,3489309.467,6/27/2014 19:00,45,33,104.3270882,21.99789981,6/27/2014,21,KNF,2014-06-27 45,2,19
495228.8918,3489312.794,6/27/2014 20:00,45,32,104.4047259,22.70202117,6/27/2014,21,KNF,2014-06-27 45,2,20
495019.1778,3489499.826,6/27/2014 6:01,45,21,59.56828748,26.52434982,6/27/2014,21,KNF,2014-06-27 45,2,6
495076.8091,3489446.642,6/27/2014 7:01,45,24,92.82683467,24.08742604,6/27/2014,21,KNF,2014-06-27 45,2,7
495281.8205,3489602.281,6/27/2014 8:01,45,12,21.08546232,46.25180615,6/27/2014,21,KNF,2014-06-27 45,2,8
495263.178,3489665.376,6/27/2014 9:00,45,13,31.30937612,39.99377767,6/27/2014,21,KNF,2014-06-27 45,2,9
495204.507,3489274.845,6/28/2014 10:00,45,35,126.5304698,20.05835285,6/28/2014,22,KNF,2014-06-28 45,2,10
495198.6159,3489262.556,6/28/2014 11:00,45,36,131.1423169,19.35620624,6/28/2014,22,KNF,2014-06-28 45,2,11
495221.5862,3489279.381,6/28/2014 12:00,45,36,124.5942529,19.54617458,6/28/2014,22,KNF,2014-06-28 45,2,12
495198.0944,3489263.797,6/28/2014 13:00,45,36,130.8689116,19.36187296,6/28/2014,22,KNF,2014-06-28 45,2,13
495313.2318,3489184.332,6/28/2014 14:00,45,30,57.01217067,23.70802509,6/28/2014,22,KNF,2014-06-28 45,2,14
495427.9714,3489102.784,6/28/2014 15:00,45,14,20.87765658,29.71946435,6/28/2014,22,KNF,2014-06-28 45,2,15
495368.9254,3489078.305,6/28/2014 16:01,45,16,50.39044449,23.19051588,6/28/2014,22,KNF,2014-06-28 45,2,16
495352.289,3489024.414,6/28/2014 17:00,45,10,56.31807463,41.1310788,6/28/2014,22,KNF,2014-06-28 45,2,17
495118.8722,3489350.507,6/28/2014 18:01,45,26,94.06427991,23.72146729,6/28/2014,22,KNF,2014-06-28 45,2,18
495142.9186,3489395.217,6/28/2014 19:00,45,24,88.05872282,20.60681429,6/28/2014,22,KNF,2014-06-28 45,2,19
495128.4484,3489387.333,6/28/2014 20:00,45,25,94.48012453,20.00567339,6/28/2014,22,KNF,2014-06-28 45,2,20
495230.1379,3489194.323,6/28/2014 6:00,45,36,81.43253301,18.82993262,6/28/2014,22,KNF,2014-06-28 45,2,6
495252.5191,3489189.037,6/28/2014 7:01,45,36,72.49124863,19.17406519,6/28/2014,22,KNF,2014-06-28 45,2,7
495440.0409,3489112.588,6/28/2014 8:00,45,15,21.77427342,28.02555273,6/28/2014,22,KNF,2014-06-28 45,2,8
495368.2367,3489066.623,6/28/2014 9:01,45,15,56.40518178,24.418166,6/28/2014,22,KNF,2014-06-28 45,2,9
495097.6194,3489392.534,6/29/2014 10:00,45,24,82.57787741,21.39548607,6/29/2014,23,KNF,2014-06-29 45,2,10
495171.8927,3489381.582,6/29/2014 11:00,45,23,78.10648609,21.98117104,6/29/2014,23,KNF,2014-06-29 45,2,11
495137.3166,3489331.246,6/29/2014 12:00,45,28,108.1189329,21.44678069,6/29/2014,23,KNF,2014-06-29 45,2,12
495183.2324,3489312.062,6/29/2014 13:00,45,30,105.4105753,20.21705958,6/29/2014,23,KNF,2014-06-29 45,2,13
495169.2567,3489265.363,6/29/2014 14:00,45,28,110.4233674,21.52912512,6/29/2014,23,KNF,2014-06-29 45,2,14
495183.5892,3489201.028,6/29/2014 15:00,45,37,81.94572166,20.20609624,6/29/2014,23,KNF,2014-06-29 45,2,15
495153.2691,3489199.601,6/29/2014 16:00,45,24,55.35902075,25.39129105,6/29/2014,23,KNF,2014-06-29 45,2,16
495117.1797,3489162.399,6/29/2014 17:01,45,12,18.30304982,48.8544667,6/29/2014,23,KNF,2014-06-29 45,2,17
495179.5532,3489259.096,6/29/2014 18:00,45,35,121.4489765,17.46678876,6/29/2014,23,KNF,2014-06-29 45,2,18
495203.3161,3489368.367,6/29/2014 19:00,45,23,89.95160372,23.08087159,6/29/2014,23,KNF,2014-06-29 45,2,19
495190.1604,3489370.158,6/29/2014 20:00,45,25,92.91252585,19.52245637,6/29/2014,23,KNF,2014-06-29 45,2,20
495015.2042,3489507.664,6/29/2014 6:01,45,21,49.69061497,26.92553511,6/29/2014,23,KNF,2014-06-29 45,2,6
495010.413,3489473.064,6/29/2014 7:00,45,22,57.43734205,25.35694351,6/29/2014,23,KNF,2014-06-29 45,2,7
495080.5461,3489440.268,6/29/2014 8:00,45,25,90.88296282,22.85941151,6/29/2014,23,KNF,2014-06-29 45,2,8
495110.7899,3489402.182,6/29/2014 9:00,45,25,88.44538651,19.74447387,6/29/2014,23,KNF,2014-06-29 45,2,9
495145.402,3489163.96,6/30/2014 10:00,45,12,25.57822323,48.29909814,6/30/2014,24,KNF,2014-06-30 45,2,10
495226.1753,3489040.586,6/30/2014 11:00,45,9,25.47112675,49.25345724,6/30/2014,24,KNF,2014-06-30 45,2,11
495221.2938,3489097.646,6/30/2014 12:00,45,14,28.41964854,54.6160483,6/30/2014,24,KNF,2014-06-30 45,2,12
495353.6414,3489098.063,6/30/2014 13:01,45,15,46.17195647,25.14313936,6/30/2014,24,KNF,2014-06-30 45,2,13
495416.1184,3489218.157,6/30/2014 14:01,45,20,38.70082574,37.20302901,6/30/2014,24,KNF,2014-06-30 45,2,14
495306.4231,3489241.936,6/30/2014 15:00,45,31,92.66334453,21.73135067,6/30/2014,24,KNF,2014-06-30 45,2,15
495252.5211,3489214.329,6/30/2014 16:00,45,37,90.04361234,18.15877994,6/30/2014,24,KNF,2014-06-30 45,2,16
495253.4098,3489227.053,6/30/2014 17:00,45,37,106.6786533,17.69834662,6/30/2014,24,KNF,2014-06-30 45,2,17
495362.1009,3489165.169,6/30/2014 18:00,45,25,39.47028582,29.38758821,6/30/2014,24,KNF,2014-06-30 45,2,18
495253.5441,3489105.334,6/30/2014 19:00,45,14,40.53387605,44.22131626,6/30/2014,24,KNF,2014-06-30 45,2,19
495259.117,3489086.091,6/30/2014 20:00,45,12,42.38388152,35.2463428,6/30/2014,24,KNF,2014-06-30 45,2,20
495224.1503,3489199.269,6/30/2014 6:01,45,37,85.03435213,18.20472609,6/30/2014,24,KNF,2014-06-30 45,2,6
495107.1022,3489210.606,6/30/2014 7:00,45,15,28.21899192,42.87933388,6/30/2014,24,KNF,2014-06-30 45,2,7
495115.408,3489230.419,6/30/2014 8:00,45,20,45.81428952,33.74058133,6/30/2014,24,KNF,2014-06-30 45,2,8
495111.768,3489120.13,6/30/2014 9:00,45,5,7.029058714,53.93712145,6/30/2014,24,KNF,2014-06-30 45,2,9
495226.1266,3489037.704,7/1/2014 6:01,45,34,212.015085,18.2447635,7/1/2014,25,KNF,2014-07-01 45,3,6
495196.5084,3489180.03,7/1/2014 7:00,45,29,390.1642726,15.15928952,7/1/2014,25,KNF,2014-07-01 45,3,7
495405.8664,3489067.66,7/1/2014 8:01,45,30,195.7421492,21.28110587,7/1/2014,25,KNF,2014-07-01 45,3,8
495633.3421,3488957.625,7/1/2014 9:01,45,9,54.8512285,59.12722593,7/1/2014,25,KNF,2014-07-01 45,3,9
495718.2624,3489112.536,7/1/2014 10:01,45,6,70.34804138,89.24366075,7/1/2014,25,KNF,2014-07-01 45,3,10
495743.4228,3489100.91,7/1/2014 11:00,45,7,69.27189135,74.49421092,7/1/2014,25,KNF,2014-07-01 45,3,11
495781.0993,3489124.148,7/1/2014 12:00,45,9,66.64505683,54.81234981,7/1/2014,25,KNF,2014-07-01 45,3,12
495708.9067,3489145.48,7/1/2014 13:00,45,7,66.44165479,73.18989443,7/1/2014,25,KNF,2014-07-01 45,3,13
495620.7949,3489188.587,7/1/2014 14:01,45,22,79.9993012,39.31010521,7/1/2014,25,KNF,2014-07-01 45,3,14
495446.637,3489196.187,7/1/2014 15:00,45,29,263.3159734,22.21288804,7/1/2014,25,KNF,2014-07-01 45,3,15
495298.7532,3489241.995,7/1/2014 16:00,45,30,399.7964826,14.33123459,7/1/2014,25,KNF,2014-07-01 45,3,16
495279.5719,3489228.227,7/1/2014 17:00,45,30,393.1997184,14.55555294,7/1/2014,25,KNF,2014-07-01 45,3,17
495257.9833,3489202.091,7/1/2014 18:00,45,26,400.3460588,16.59336089,7/1/2014,25,KNF,2014-07-01 45,3,18
495237.4525,3489309.554,7/1/2014 19:00,45,37,432.8797502,11.28078898,7/1/2014,25,KNF,2014-07-01 45,3,19
495228.1488,3489307.33,7/1/2014 20:00,45,39,431.0037884,10.73485423,7/1/2014,25,KNF,2014-07-01 45,3,20
495227.1701,3488994.889,7/2/2014 10:01,45,8,17.21249092,56.34211974,7/2/2014,26,KNF,2014-07-02 45,2,10
495308.5394,3488967.176,7/2/2014 11:00,45,7,34.18655171,63.37998277,7/2/2014,26,KNF,2014-07-02 45,2,11
495332.8506,3488946.007,7/2/2014 12:00,45,7,30.68751308,63.93384236,7/2/2014,26,KNF,2014-07-02 45,2,12
495186.4555,3489138.538,7/2/2014 13:00,45,21,29.90735614,35.44531872,7/2/2014,26,KNF,2014-07-02 45,2,13
495187.6875,3489277.645,7/2/2014 14:00,45,33,114.1802091,18.79612857,7/2/2014,26,KNF,2014-07-02 45,2,14
495160.3268,3489311.762,7/2/2014 15:01,45,33,117.1399882,17.94990911,7/2/2014,26,KNF,2014-07-02 45,2,15
495088.5303,3489382.253,7/2/2014 16:00,45,23,83.05279485,22.34774802,7/2/2014,26,KNF,2014-07-02 45,2,16
494994.7495,3489490.517,7/2/2014 17:00,45,20,42.06672587,26.53864421,7/2/2014,26,KNF,2014-07-02 45,2,17
495097.9792,3489471.271,7/2/2014 18:00,45,21,90.0625939,27.80615985,7/2/2014,26,KNF,2014-07-02 45,2,18
495098.0808,3489465.108,7/2/2014 19:00,45,20,89.58394146,28.95005992,7/2/2014,26,KNF,2014-07-02 45,2,19
495094.1387,3489459.369,7/2/2014 20:00,45,21,91.20156176,27.42062045,7/2/2014,26,KNF,2014-07-02 45,2,20
495234.7099,3489228.181,7/2/2014 6:01,45,40,117.6971648,15.97834559,7/2/2014,26,KNF,2014-07-02 45,2,6
495270.7961,3489197.197,7/2/2014 7:00,45,33,71.35801948,21.01976709,7/2/2014,26,KNF,2014-07-02 45,2,7
495223.9165,3489041.441,7/2/2014 8:00,45,8,23.34945275,56.50600152,7/2/2014,26,KNF,2014-07-02 45,2,8
495217.4119,3489016.384,7/2/2014 9:00,45,7,21.18794687,64.98274631,7/2/2014,26,KNF,2014-07-02 45,2,9
495034.8968,3489519.07,7/3/2014 10:00,45,21,62.51429401,26.38680142,7/3/2014,27,KNF,2014-07-03 45,2,10
495140.7472,3489481.68,7/3/2014 11:01,45,18,61.62766574,32.47308816,7/3/2014,27,KNF,2014-07-03 45,2,11
495306.6736,3489586.398,7/3/2014 12:00,45,8,16.28542872,73.36114431,7/3/2014,27,KNF,2014-07-03 45,2,12
495303.0354,3489580.647,7/3/2014 13:01,45,9,20.7120218,63.63751966,7/3/2014,27,KNF,2014-07-03 45,2,13
495224.6955,3489559.636,7/3/2014 14:00,45,16,40.94567587,33.64416748,7/3/2014,27,KNF,2014-07-03 45,2,14
495161.0564,3489370.072,7/3/2014 15:00,45,26,93.32402888,19.2513743,7/3/2014,27,KNF,2014-07-03 45,2,15
495024.8024,3489431.206,7/3/2014 16:01,45,26,64.9547497,23.13652804,7/3/2014,27,KNF,2014-07-03 45,2,16
495067.2344,3489413.23,7/3/2014 17:00,45,20,77.93741089,24.91015382,7/3/2014,27,KNF,2014-07-03 45,2,17
495135.0729,3489384.647,7/3/2014 18:00,45,25,94.60293304,20.00021809,7/3/2014,27,KNF,2014-07-03 45,2,18
495189.5962,3489402.311,7/3/2014 19:00,45,17,58.97449706,31.39969142,7/3/2014,27,KNF,2014-07-03 45,2,19
495188.4,3489402.09,7/3/2014 20:00,45,18,59.39237152,29.52921771,7/3/2014,27,KNF,2014-07-03 45,2,20
495022.1243,3489508.104,7/3/2014 6:01,45,22,59.32143808,25.27464742,7/3/2014,27,KNF,2014-07-03 45,2,6
495074.8762,3489554.297,7/3/2014 7:00,45,14,46.37177806,38.57435015,7/3/2014,27,KNF,2014-07-03 45,2,7
495179.062,3489550.923,7/3/2014 8:00,45,16,42.07837797,33.76712792,7/3/2014,27,KNF,2014-07-03 45,2,8
495000.0565,3489511.949,7/3/2014 9:00,45,20,42.95055896,26.50519078,7/3/2014,27,KNF,2014-07-03 45,2,9
495680.4519,3489886.72,7/4/2014 7:01,45,26,132.3728334,19.16139298,7/4/2014,28,KNF,2014-07-04 45,3,7
495881.8417,3489858.198,7/4/2014 8:01,45,22,108.4693233,23.79384213,7/4/2014,28,KNF,2014-07-04 45,3,8
495986.5869,3489638.882,7/4/2014 9:00,45,13,112.3826832,38.81366677,7/4/2014,28,KNF,2014-07-04 45,3,9
496073.7273,3489794.582,7/4/2014 10:01,45,15,56.43454797,39.21835543,7/4/2014,28,KNF,2014-07-04 45,3,10
496188.0848,3489889.99,7/4/2014 11:00,45,8,21.05451229,76.36877759,7/4/2014,28,KNF,2014-07-04 45,3,11
496240.8604,3490100.357,7/4/2014 12:00,45,6,14.01094887,127.1071427,7/4/2014,28,KNF,2014-07-04 45,3,12
496280.3326,3490115.217,7/4/2014 13:00,45,4,9.698805685,213.2675161,7/4/2014,28,KNF,2014-07-04 45,3,13
496083.9738,3490033.427,7/4/2014 14:00,45,6,23.72632644,124.777785,7/4/2014,28,KNF,2014-07-04 45,3,14
496071.0856,3489912.456,7/4/2014 15:00,45,14,35.51315517,43.87113553,7/4/2014,28,KNF,2014-07-04 45,3,15
495992.7377,3489811.061,7/4/2014 16:01,45,22,91.79629974,24.50009803,7/4/2014,28,KNF,2014-07-04 45,3,16
496000.7672,3489636.05,7/4/2014 17:00,45,13,109.4957299,39.04208478,7/4/2014,28,KNF,2014-07-04 45,3,17
496026.3335,3489720.441,7/4/2014 18:00,45,20,100.6824391,26.55955337,7/4/2014,28,KNF,2014-07-04 45,3,18
495975.151,3489522.067,7/4/2014 19:00,45,15,89.93797346,34.73524537,7/4/2014,28,KNF,2014-07-04 45,3,19
495975.3227,3489524.183,7/4/2014 20:00,45,14,90.6359344,37.3560862,7/4/2014,28,KNF,2014-07-04 45,3,20
514035.4796,3525478.523,5/26/2014 10:00,59,2,8.975693392,66.45132985,5/26/2014,1,KNF,2014-05-26 59,1,10
514031.1829,3525487.041,5/26/2014 11:00,59,2,8.590206166,66.82569003,5/26/2014,1,KNF,2014-05-26 59,1,11
514027.1707,3525460.378,5/26/2014 12:00,59,3,10.1705113,32.59990109,5/26/2014,1,KNF,2014-05-26 59,1,12
514032.3076,3525466.958,5/26/2014 13:00,59,2,9.263414948,66.13626215,5/26/2014,1,KNF,2014-05-26 59,1,13
514086.4373,3525409.606,5/26/2014 14:00,59,6,27.42752382,9.592038424,5/26/2014,1,KNF,2014-05-26 59,1,14
514128.4034,3525420.426,5/26/2014 15:00,59,2,19.19572694,29.22284769,5/26/2014,1,KNF,2014-05-26 59,1,15
514185.9123,3525423.698,5/26/2014 16:00,59,2,19.56959387,27.45004893,5/26/2014,1,KNF,2014-05-26 59,1,16
514133.6538,3525413.306,5/26/2014 17:00,59,2,19.17107178,29.11208059,5/26/2014,1,KNF,2014-05-26 59,1,17
514153.7245,3525414.886,5/26/2014 18:01,59,2,19.27515274,28.59882286,5/26/2014,1,KNF,2014-05-26 59,1,18
514158.6099,3525418.628,5/26/2014 19:00,59,2,19.34867303,28.42482618,5/26/2014,1,KNF,2014-05-26 59,1,19
514157.9771,3525411.045,5/26/2014 20:01,59,2,19.31675124,28.44655359,5/26/2014,1,KNF,2014-05-26 59,1,20
514026.7122,3525470.597,5/26/2014 6:01,59,2,8.955368743,66.4262855,5/26/2014,1,KNF,2014-05-26 59,1,6
514024.0125,3525473.298,5/26/2014 7:00,59,2,8.7574806,66.61551579,5/26/2014,1,KNF,2014-05-26 59,1,7
514043.3213,3525478.623,5/26/2014 8:00,59,2,9.260181387,66.19886424,5/26/2014,1,KNF,2014-05-26 59,1,8
514036.6381,3525475.266,5/26/2014 9:00,59,2,9.14847059,66.27944739,5/26/2014,1,KNF,2014-05-26 59,1,9
514477.983,3525456.382,5/27/2014 10:00,59,1,1.41434,NA,5/27/2014,2,KNF,2014-05-27 59,2,10
514604.0774,3525416.104,5/27/2014 11:00,59,1,3.814634556,NA,5/27/2014,2,KNF,2014-05-27 59,2,11
514613.8254,3525446.034,5/27/2014 12:00,59,1,3.87956866,NA,5/27/2014,2,KNF,2014-05-27 59,2,12
514642.1151,3525454.997,5/27/2014 13:00,59,1,3.53573747,NA,5/27/2014,2,KNF,2014-05-27 59,2,13
